id,transactiontime,completiontime,transferFloor,unitPrice,priceWithoutParking,roomNumber,hallNumber,bathNumber,buildingTransferArea,parkingSpacePrice,parkingSpaceTransferArea,price,landAmount,buildingAmount,parkAmount,buildingType,floor,urbanLandUse,buildingArea,subBuildingArea,belconyArea,landTransferArea,parkingSpaceType,longitude,latitude,yhat-hnn,y_x,yhat-mlp,y_y,address
RPPPMLSJJHLFFAH08CA,2015/10/5 00:00:00,2003/4/14 00:00:00,1,50648,4999971,3,1,1,99,0,0,4999971,1,1,0,0,12,0,70,0,6,18,0,121.28176354760647,24.992550566284358,51242.38480752416,50648.00019632707,76043.34494989419,50648.00019632707,桃園市桃園區上海路１３５號
RPSPMLTKJHLFFAH58CA,2015/11/28 00:00:00,2002/6/20 00:00:00,8,52959,7500054,3,2,2,142,0,0,7500054,1,1,1,0,13,1,74,2,10,12,2,121.28044225916096,24.99089185105424,54486.73552361656,52959.000613200245,52793.60002394766,52959.000613200245,桃園市桃園區國強一街265號八樓之2、國強一街２５９號
RPURMLMLJHLFFAH38CA,2015/12/5 00:00:00,2002/12/24 00:00:00,14,60165,4799964,2,2,1,80,0,0,4799964,1,1,0,0,14,0,44,1,18,9,0,121.27868134761157,24.99194244491427,56520.21829088791,60165.00006334085,72753.34954023367,60165.00006334085,桃園市桃園區龍安街１６５之６號十四樓
RPVNMLPLLHLFFAH58CA,2015/11/3 00:00:00,2015/7/6 00:00:00,7,80360,7229989,2,1,1,104,800000,14,8029989,1,1,1,0,15,1,53,2,8,10,2,121.27965794675536,24.99012591955063,74551.98996628555,80360.00032924909,66187.78337450419,80360.00032924909,桃園市桃園區國豐三街１０６號七樓之３
RPUNMLPLLHLFFAH48CA,2015/11/3 00:00:00,2015/7/6 00:00:00,12,81138,7299986,2,1,1,104,800000,14,8099986,1,1,1,0,15,1,53,2,8,10,2,121.27965794675536,24.99012591955063,83442.16477078354,81138.00004381986,79117.33544673404,81138.00004381986,桃園市桃園區國豐三街１０６號十二樓之３
RPXNMLRJMHLFFAH88CA,2016/3/10 00:00:00,2015/7/6 00:00:00,5,66619,7499967,3,2,2,140,1650000,27,9149967,1,1,1,0,15,1,71,1,5,13,2,121.27965794675536,24.99012591955063,67661.79765697227,66619.0000675614,65981.81498746248,66619.0000675614,桃園市桃園區國豐三街９８號五樓之１
RPOOMLRJMHLFFAH08CA,2016/3/1 00:00:00,2015/7/6 00:00:00,5,66402,7350037,2,1,1,138,1600000,27,8950037,1,1,1,0,15,1,70,1,5,13,2,121.27965794675536,24.99012591955063,68516.9584466869,66402.00003233361,68005.72663353264,66402.00003233361,桃園市桃園區國豐三街１０８號五樓之３
RPXPMLKLMHLFFAH58CA,2016/3/22 00:00:00,2015/7/6 00:00:00,14,68296,9000047,3,2,2,159,920000,27,9920047,1,1,1,0,15,1,77,3,12,15,2,121.27965794675536,24.99012591955063,70403.12150590292,68295.99987306025,65142.52955803739,68295.99987306025,桃園市桃園區國豐三街１０８號十四樓之１
RPPOMLLKMHLFFAH67CA,2016/2/23 00:00:00,2007/10/23 00:00:00,6,50734,5600019,2,1,1,110,0,0,5600019,1,1,1,0,13,0,47,1,6,14,2,121.27778358868655,24.989181456005703,53614.90720380146,50733.99991480123,53124.2991484908,50733.99991480123,桃園市桃園區國豐六街６１號六樓
RPPOMLSLMHLFFAH48CA,2016/3/16 00:00:00,2015/7/6 00:00:00,8,72580,6530023,2,1,1,104,850000,14,7380023,1,1,1,0,15,1,53,2,8,10,2,121.27965794675536,24.99012591955063,72557.33950178491,72580.00029522153,67178.79743569891,72580.00029522153,桃園市桃園區國豐三街１０６號八樓之３
RPOPMLMKMHLFFAH77CA,2016/3/13 00:00:00,2007/10/23 00:00:00,13,53883,5799966,2,1,1,108,0,0,5799966,1,1,1,0,13,0,47,1,6,14,2,121.27778358868655,24.989181456005703,53767.952524235916,53883.00007373256,54971.39441060486,53883.00007373256,桃園市桃園區國豐六街５７號十三樓
RPVOMLRLMHLFFAH98CA,2016/3/19 00:00:00,2012/12/19 00:00:00,5,57026,10587447,4,2,3,246,0,60,10587447,1,1,2,0,15,0,110,5,13,29,2,121.27891218318976,24.993269175805185,56249.661684269704,57026.00022991516,59556.05812840155,57026.00022991516,桃園市桃園區文中路６２３之９號五樓
RPRVMLKKNHLFFAH68DA,2016/3/29 00:00:00,2003/4/14 00:00:00,6,47873,4580010,3,2,1,96,0,0,4580010,1,1,0,0,12,0,70,0,3,15,0,121.28176354760647,24.992550566284358,50010.8233960779,47872.99969525464,48118.83228541143,47872.99969525464,桃園市桃園區上海路１５５號６樓
RPROMLLJOHLFFAH97CA,2016/4/18 00:00:00,2003/4/14 00:00:00,8,48617,3849980,2,1,1,79,0,0,3849980,1,1,0,0,12,0,56,0,3,12,0,121.28176354760647,24.992550566284358,63813.386323966275,48617.000228652716,50110.5821067347,48617.000228652716,桃園市桃園區上海路１４７號八樓
RPVQMLKMNHLFFAH78DA,2016/4/27 00:00:00,2003/4/14 00:00:00,4,52203,4100024,2,2,1,79,0,0,4100024,1,1,0,0,12,0,57,0,2,12,0,121.28176354760647,24.992550566284358,49127.862144333274,52202.99949664076,50838.57730545761,52202.99949664076,桃園市桃園區上海路１５９號４樓
RPPRMLKLOHLFFAH18CA,2016/5/12 00:00:00,2015/7/6 00:00:00,6,63068,10550015,4,2,2,194,1650000,27,12200015,1,1,1,0,15,1,100,3,13,19,2,121.27965794675536,24.99012591955063,81770.03563503851,63067.9999747857,78177.58309066661,63067.9999747857,桃園市桃園區國豐三街１０８號六樓之２
RPWTMLKMNHLFFAH09CA,2016/4/6 00:00:00,1993/1/12 00:00:00,2,24025,3499962,3,2,1,146,0,0,3499962,1,1,0,4,7,0,87,1,14,23,0,121.2785103193464,24.99077811131795,45328.10623156352,24025.002120395468,50508.760081190136,24025.002120395468,桃園市桃園區國強一街438號二樓
RPTOMLOJJILFFAH28EA,2016/4/18 00:00:00,2015/7/6 00:00:00,10,61301,7029999,3,2,2,142,1650000,27,8679999,1,1,1,0,14,1,72,2,5,13,2,121.27965794675536,24.99012591955063,62456.60343024949,61301.000070289396,63974.81657122023,61301.000070289396,桃園市桃園區國豐三街１００號十樓之２
RPRPMLMKPHLFFAH38CA,2016/6/14 00:00:00,2015/7/6 00:00:00,12,61846,8150066,3,2,2,159,1550000,27,9700066,1,1,1,0,15,1,77,3,12,15,2,121.27965794675536,24.99012591955063,64652.07082885419,61845.99999904196,63545.42308182241,61845.99999904196,桃園市桃園區國豐三街１０８號十二樓之１
RPVOMLKMOHLFFAH68DA,2016/6/1 00:00:00,1983/8/26 00:00:00,1,30504,13999811,0,0,5,459,0,0,13999811,1,5,0,3,5,0,459,0,0,131,0,121.27797862278913,24.99221460907388,6.238770508956643e+22,30503.99995378311,-3.3119398998164893e+35,30503.99995378311,桃園市桃園區國豐三街203號1樓2樓3樓4樓5樓
RPXPMLMLPHLFFAH09CA,2016/6/15 00:00:00,2015/7/6 00:00:00,5,69468,6250036,2,1,1,104,850000,14,7100036,1,1,1,0,15,1,53,2,8,10,2,121.27965794675536,24.99012591955063,71704.24251275901,69467.99989650122,70072.75107213938,69467.99989650122,桃園市桃園區國豐三街１０６號五樓之３
RPOQMLPJPHLFFAH38CA,2016/6/12 00:00:00,2001/5/9 00:00:00,4,46114,6520058,3,2,2,141,0,0,6520058,1,1,1,0,14,0,69,1,9,11,2,121.278394843122,24.992286057508807,53524.04836885219,46113.999916374596,50250.371002610846,46113.999916374596,桃園市桃園區國強十一街78號四樓
RPPNMLRLPHLFFAH58CA,2016/6/27 00:00:00,1984/7/16 00:00:00,5,18992,1499988,3,1,1,79,0,0,1499988,1,1,0,3,5,0,73,0,6,18,0,121.2806720454145,24.99174910850473,35193.64908552966,18992.001098360626,37766.99557894381,18992.001098360626,桃園市桃園區龍安街１５２巷４８弄６之４號
RPTPMLMJQHLFFAH68DA,2016/6/25 00:00:00,2012/12/19 00:00:00,9,57753,14599958,4,2,3,253,0,0,14599958,1,1,2,0,15,0,110,5,13,29,2,121.27891218318976,24.993269175805185,55165.986861754645,57752.99972856703,54913.121598286176,57752.99972856703,桃園市桃園區文中路６２３之１０號９樓
RPOPMLLKQHLFFAH08CA,2016/7/14 00:00:00,2015/7/6 00:00:00,9,63515,8370007,3,2,2,159,1600000,27,9970007,1,1,1,0,15,1,77,3,12,15,2,121.27965794675536,24.99012591955063,64969.43698836749,63515.00000626745,63427.68931800144,63515.00000626745,桃園市桃園區國豐三街１０８號九樓之１
RPSPMLSKJHMFFAH78EA,2016/7/11 00:00:00,2015/7/6 00:00:00,4,62029,7989955,3,2,2,142,750000,14,8739955,1,1,1,0,15,1,75,3,11,15,2,121.27965794675536,24.99012591955063,64774.94851672619,62029.00008287845,63028.53351254604,62029.00008287845,桃園市桃園區國豐三街９８號四樓之３
RPQNMLMLRHLFFAH38CA,2016/8/8 00:00:00,2015/7/6 00:00:00,7,62778,6199955,2,1,1,126,1600000,27,7799955,1,1,1,0,14,1,60,1,7,12,2,121.27965794675536,24.99012591955063,67885.80494829855,62778.00002806622,72105.7615028657,62778.00002806622,桃園市桃園區國豐三街１０２號七樓之２
RPSQMLTLRHLFFAH96CA,2016/8/15 00:00:00,2015/7/6 00:00:00,6,60503,6930014,3,2,2,142,1650000,27,8580014,1,1,1,0,14,1,72,1,5,13,2,121.27965794675536,24.99012591955063,65938.52254144181,60503.000089816625,66357.69224566808,60503.000089816625,桃園市桃園區國豐三街１００號六樓之１
RPWQMLTLRHLFFAH37CA,2016/8/21 00:00:00,2015/7/6 00:00:00,13,63743,8400053,3,2,2,159,1600000,27,10000053,1,1,1,0,15,1,77,3,12,15,2,121.27965794675536,24.99012591955063,65581.56878356147,63742.999995186685,63989.40978714833,63742.999995186685,桃園市桃園區國豐三街１０８號十三樓之１
RPTQMLTLRHLFFAH07CA,2016/8/9 00:00:00,2015/7/6 00:00:00,13,60677,6949944,3,2,2,142,1550000,27,8499944,1,1,1,0,14,1,72,1,5,13,2,121.27965794675536,24.99012591955063,67913.54090452235,60676.99997697536,62747.77345452683,60676.99997697536,桃園市桃園區國豐三街１００號十三樓之１
RPUPMLPJJHMFFAH58EA,2016/8/21 00:00:00,2015/7/6 00:00:00,7,60722,5549991,2,1,1,105,950000,14,6499991,1,1,1,0,14,1,54,2,7,11,2,121.27965794675536,24.99012591955063,61346.66883318819,60721.99980503625,63862.2199920377,60721.99980503625,桃園市桃園區國豐三街１０２號七樓之１
RPWOMLLJKILFFAH18CA,2016/9/22 00:00:00,2015/7/6 00:00:00,10,63895,5840003,2,1,1,105,850000,14,6690003,1,1,1,0,14,1,54,2,7,11,2,121.27965794675536,24.99012591955063,63203.54604458461,63894.99999421799,63979.568126670456,63894.99999421799,桃園市桃園區國豐三街１０２號十樓之１
RPVOMLLJKILFFAH08CA,2016/9/23 00:00:00,2015/7/6 00:00:00,4,62022,5519958,2,1,1,103,550000,14,6069958,1,1,1,0,14,1,53,1,8,10,2,121.27965794675536,24.99012591955063,64156.913535259155,62021.99995130183,75201.55765796223,62021.99995130183,桃園市桃園區國豐三街１０２號四樓之３
RPPOMLMJKILFFAH57CA,2016/11/10 00:00:00,2016/7/13 00:00:00,2,60543,8199944,3,2,2,166,1700000,30,9899944,1,1,1,0,15,0,82,0,10,22,2,121.27971276829936,24.99246415232636,67458.91957943358,60542.99985140201,53717.58061412474,60542.99985140201,桃園市桃園區國強十一街６１號二樓
RPXPMLMKKILFFAH58CA,2016/10/5 00:00:00,2015/7/6 00:00:00,13,66533,7630004,3,2,2,142,1600000,27,9230004,1,1,1,0,14,1,72,2,5,13,2,121.27965794675536,24.99012591955063,67913.54090452235,66532.99996397794,62747.77345452683,66532.99996397794,桃園市桃園區國豐三街１００號十三樓之２
RPQQMLMKKILFFAH97CA,2016/10/12 00:00:00,2015/7/6 00:00:00,5,63302,7249978,3,2,2,128,750000,14,7999978,1,1,1,0,14,1,72,1,5,13,2,121.27965794675536,24.99012591955063,68346.77634048127,63302.0000049646,57941.694423484754,63302.0000049646,桃園市桃園區國豐三街１００號五樓之１
RPPQMLMKKILFFAH87CA,2016/10/10 00:00:00,2015/7/6 00:00:00,14,63481,7280001,3,2,2,142,1600000,27,8880001,1,1,1,0,14,1,72,2,5,13,2,121.27965794675536,24.99012591955063,61949.54460360261,63480.999997109764,61732.24699442592,63480.999997109764,桃園市桃園區國豐三街１００號十四樓之２
RPQNMLPKKILFFAH97CA,2016/10/18 00:00:00,2015/7/6 00:00:00,13,61919,5660016,2,1,1,91,0,0,5660016,1,1,0,0,14,1,54,2,7,10,0,121.27965794675536,24.99012591955063,63816.7372369263,61918.99996830005,64143.41712984636,61918.99996830005,桃園市桃園區國豐三街102號13樓之1
RPVPMLMJKILFFAH28CA,2016/11/10 00:00:00,2016/7/13 00:00:00,12,64935,5849994,2,1,1,120,1650000,30,7499994,1,1,1,0,15,0,53,0,8,15,2,121.27971276829936,24.99246415232636,68183.22292794143,64934.99993793127,67733.66521236111,64934.99993793127,桃園市桃園區國強十一街５９號十二樓
RPWNMLMJKILFFAH18CA,2016/11/10 00:00:00,2016/7/13 00:00:00,4,66600,5999994,2,1,1,90,0,0,5999994,1,1,0,0,15,0,53,0,8,15,0,121.27971276829936,24.99246415232636,73673.26876783126,66599.99993048729,68940.87250481965,66599.99993048729,桃園市桃園區國強十一街５９號四樓
RPWOMLLLKILFFAH58EA,2016/11/8 00:00:00,1984/12/27 00:00:00,3,42100,3200021,2,1,1,76,0,0,3200021,1,1,0,3,5,0,73,0,3,19,0,121.28090023441536,24.991902159390914,42991.53455778945,42099.998847687915,40027.18467600515,42099.998847687915,桃園市桃園區龍安街１５２巷５０弄３２之２號
RPPQMLTLKILFFAH68CA,2016/11/3 00:00:00,2007/10/23 00:00:00,4,47701,5249972,2,1,1,110,0,0,5249972,1,1,1,0,13,0,47,1,6,14,2,121.27778358868655,24.989181456005703,54407.040429340064,47700.99948808775,52938.62736895024,47700.99948808775,桃園市桃園區國豐六街４９號四樓
RPRNMLPKKILFFAH08CA,2016/10/11 00:00:00,2015/7/6 00:00:00,2,63526,5690024,2,1,1,103,750000,14,6440024,1,1,1,0,14,1,56,1,4,10,2,121.27965794675536,24.99012591955063,64801.03822700967,63525.99999846983,65345.546274920714,63525.99999846983,桃園市桃園區國豐三街102號2樓之5
RPTPMLLLKILFFAH18CA,2016/11/10 00:00:00,2016/7/13 00:00:00,15,63610,5729989,2,1,1,119,1550000,29,7279989,1,1,1,0,15,0,53,0,8,15,2,121.27971276829936,24.99246415232636,63679.11298260665,63609.99999844122,68240.93136259464,63609.99999844122,桃園市桃園區國強十一街５９號十五樓
RPXNMLTLKILFFAH56CA,2016/11/21 00:00:00,2015/7/6 00:00:00,4,63567,5810024,2,1,1,105,850000,14,6660024,1,1,1,0,14,1,54,2,7,11,2,121.27965794675536,24.99012591955063,65390.33284871189,63567.00000441589,75336.15528060007,63567.00000441589,桃園市桃園區國豐三街１０２號4樓之1
RPWNMLTLKILFFAH09CA,2016/11/7 00:00:00,2015/7/6 00:00:00,11,66540,5959988,2,1,1,103,850000,14,6809988,1,1,1,0,14,1,56,1,4,10,2,121.27965794675536,24.99012591955063,67407.76397191588,66539.99990299993,64817.116443618084,66539.99990299993,桃園市桃園區國豐三街１０２號十一樓之５
RPOOMLTLKILFFAH38CA,2016/11/11 00:00:00,2015/7/6 00:00:00,6,63791,6299999,2,1,1,99,0,0,6299999,1,1,0,0,14,1,60,1,7,11,0,121.27965794675536,24.99012591955063,64683.52491900214,63790.99999792111,64197.56287994059,63790.99999792111,桃園市桃園區國豐三街100號6樓之3
RPXNMLKMKILFFAH38CA,2016/11/10 00:00:00,2016/7/13 00:00:00,11,68562,9550001,3,2,2,169,1650000,30,11200001,1,1,1,0,15,0,86,0,9,23,2,121.27971276829936,24.99246415232636,73099.58185546158,68562.00005910582,68143.94293562032,68562.00005910582,桃園市桃園區國強十一街５１號十一樓
RPXPMLTLKILFFAH76CA,2016/11/25 00:00:00,2015/7/6 00:00:00,11,62074,7109956,3,2,2,142,1600000,27,8709956,1,1,1,0,14,1,72,1,5,13,2,121.27965794675536,24.99012591955063,66454.33850303762,62073.99991093933,63491.65722278797,62073.99991093933,桃園市桃園區國豐三街100號11樓之1
RPXPMLQJJHMFFAH78CA,2016/12/6 00:00:00,2016/7/13 00:00:00,3,67126,9349981,3,2,2,169,1600000,30,10949981,1,1,1,0,15,0,86,0,9,23,2,121.27971276829936,24.99246415232636,66252.44360951804,67126.00010727506,64577.279234898546,67126.00010727506,桃園市桃園區國強十一街５１號三樓
RPUOMLNLKILFFAH38CA,2016/9/4 00:00:00,1984/12/27 00:00:00,1,54598,4149994,2,1,2,76,0,0,4149994,1,1,0,3,5,0,73,3,0,19,0,121.28088052478827,24.991947338208394,55442.51940179092,54598.00033710554,80635.75976238432,54598.00033710554,桃園市桃園區龍安街１５２巷４８弄３１號　　　　
RPUNMLRJKHMFFAH68EA,2016/10/12 00:00:00,2015/7/6 00:00:00,12,66527,7620003,3,2,2,142,1600000,27,9220003,1,1,1,0,14,1,72,1,5,13,2,121.27965794675536,24.99012591955063,67549.49035263342,66527.00015378385,63611.39977443551,66527.00015378385,桃園市桃園區國豐三街１００號十二樓之１
RPORMLTJJHMFFAH38CA,2016/11/29 00:00:00,2015/7/6 00:00:00,11,62029,7989955,3,2,2,142,850000,14,8839955,1,1,1,0,15,1,75,3,11,15,2,121.27965794675536,24.99012591955063,62882.68003109311,62029.00008287845,61758.83128131595,62029.00008287845,桃園市桃園區國豐三街９８號十一樓之３
RPXNMLSKJHMFFAH88CA,2016/11/10 00:00:00,2016/7/13 00:00:00,14,65065,6499994,2,1,1,100,0,0,6499994,1,1,0,0,15,0,57,0,10,16,0,121.27971276829936,24.99246415232636,74295.70743552626,65064.999933302366,69215.19451752744,65064.999933302366,桃園市桃園區國強十一街６５號十四樓
RPUNMLSKJHMFFAH58CA,2016/12/19 00:00:00,2016/7/13 00:00:00,5,62331,8769972,3,2,2,184,1650000,43,10419972,1,1,1,0,15,0,84,0,10,23,2,121.27971276829936,24.99246415232636,63311.23068955282,62330.999996584476,62693.54043866733,62330.999996584476,桃園市桃園區國強十一街６３號五樓
RPSQMLKLJHMFFAH97CA,2016/11/14 00:00:00,2015/7/6 00:00:00,11,68087,6520011,2,1,1,109,850000,14,7370011,1,1,1,0,15,1,57,2,8,11,2,121.27965794675536,24.99012591955063,79331.26365770475,68087.00009823698,69689.98363105964,68087.00009823698,桃園市桃園區國豐三街１０６號十一樓之１
RPRQMLKLJHMFFAH87CA,2016/12/11 00:00:00,2015/7/6 00:00:00,12,66516,5889992,2,1,1,102,750000,14,6639992,1,1,1,0,14,1,52,2,7,10,2,121.27965794675536,24.99012591955063,65502.53521076902,66516.00008455962,64137.5477176581,66516.00008455962,桃園市桃園區國豐三街１００號十二樓之５
RPTQMLKLJHMFFAH08CA,2016/12/13 00:00:00,2015/7/6 00:00:00,13,61999,5490011,2,1,1,102,850000,14,6340011,1,1,1,0,14,1,52,2,7,10,2,121.27965794675536,24.99012591955063,63932.713477477424,61998.999876580114,63500.36664269579,61998.999876580114,桃園市桃園區國豐三街１００號十三樓之５
RPVNMLTKJHMFFAH78CA,2016/12/7 00:00:00,1990/9/3 00:00:00,4,37412,4099981,3,2,2,110,0,0,4099981,1,1,0,3,5,0,86,0,10,28,0,121.27771479510533,24.989425349235148,39534.019495004395,37412.00183479837,40380.98650689595,37412.00183479837,桃園市桃園區國豐七街３８巷２之３號
RPSOMLSJKHMFFAH48CA,2016/12/5 00:00:00,2015/7/6 00:00:00,3,63504,8179950,3,2,2,156,1600000,27,9779950,1,1,1,0,15,1,75,3,11,15,2,121.27965794675536,24.99012591955063,75106.83810237393,63503.99999480961,62504.98265010245,63503.99999480961,桃園市桃園區國豐三街９８號三樓之３
RPVOMLQKJHMFFAH58CA,2016/12/19 00:00:00,2016/7/13 00:00:00,11,65794,8649937,3,2,2,131,0,0,8649937,1,1,0,0,15,0,80,1,8,21,0,121.27971276829936,24.99246415232636,68309.27131688088,65794.00007471931,65588.85466623177,65794.00007471931,桃園市桃園區國強十一街５５號十一樓
RPTOMLKLJHMFFAH87CA,2016/11/19 00:00:00,2015/7/6 00:00:00,12,62035,5669999,2,1,1,105,850000,14,6519999,1,1,1,0,14,1,54,2,7,11,2,121.27965794675536,24.99012591955063,62989.142955347575,62035.00008562719,63563.08756359912,62035.00008562719,桃園市桃園區國豐三街１０２號十二樓之１
RPSNMLMJKHMFFAH77CA,2016/11/10 00:00:00,2016/7/13 00:00:00,6,74370,6699993,2,1,1,120,1600000,30,8299993,1,1,1,0,15,0,53,0,8,15,2,121.27971276829936,24.99246415232636,68851.20230969606,74370.00079433709,67268.59933819991,74370.00079433709,桃園市桃園區國強十一街５９號六樓
RPUNMLNKKHMFFAH18CA,2016/12/19 00:00:00,2016/7/13 00:00:00,13,63128,8550056,3,2,2,166,1650000,30,10200056,1,1,1,0,15,0,82,0,10,22,2,121.27971276829936,24.99246415232636,66094.62794029998,63127.99998301761,65219.648078604616,63127.99998301761,桃園市桃園區國強十一街６１號十三樓
RPVOMLRKKHMFFAH78CA,2017/2/6 00:00:00,2016/7/13 00:00:00,14,63888,8399994,3,2,2,162,1600000,30,9999994,1,1,1,0,15,0,80,1,8,21,2,121.27971276829936,24.99246415232636,64534.83503060152,63888.00001668508,61240.44617862017,63888.00001668508,桃園市桃園區國強十一街５５號十四樓
RPXNMLNLKHMFFAH58CA,2017/1/10 00:00:00,2016/7/13 00:00:00,5,76096,10400040,3,2,2,180,1650000,43,12050040,1,1,1,0,15,0,83,0,8,22,2,121.27971276829936,24.99246415232636,63304.86618086046,76095.9997878805,62346.52346325967,76095.9997878805,桃園市桃園區國強十一街６７號五樓
RPROMLNLKHMFFAH08CA,2016/11/10 00:00:00,2016/7/13 00:00:00,8,77578,7750042,2,1,1,143,900000,43,8650042,1,1,1,0,15,0,57,0,10,16,5,121.27971276829936,24.99246415232636,66180.95269101547,77577.99969660003,66532.75233870404,77577.99969660003,桃園市桃園區國強十一街６５號八樓
RPTPMLOLLHMFFAH58CA,2017/2/13 00:00:00,2015/7/6 00:00:00,7,68103,6099986,2,1,1,103,750000,14,6849986,1,1,1,0,14,1,56,1,4,10,2,121.27965794675536,24.99012591955063,69311.36555003231,68103.00004138205,66725.82399326494,68103.00004138205,桃園市桃園區國豐三街１０２號七樓之５
RPVOMLLMLHMFFAH48CA,2017/1/17 00:00:00,2015/7/6 00:00:00,14,63494,6270033,2,1,1,112,750000,14,7020033,1,1,1,0,14,1,60,1,7,11,2,121.27965794675536,24.99012591955063,63957.90705769696,63493.99999664687,64953.068110521934,63493.99999664687,桃園市桃園區國豐三街１０２號十四樓之２
RPUPMLLMLHMFFAH48CA,2017/2/16 00:00:00,2015/7/6 00:00:00,4,66625,6380010,2,1,1,109,750000,14,7130010,1,1,1,0,15,1,57,2,8,11,2,121.27965794675536,24.99012591955063,66773.26079291722,66625.00007031014,77967.29185183704,66625.00007031014,桃園市桃園區國豐三街１０６號四樓之５
RPOQMLRLLHMFFAH48CA,2017/3/7 00:00:00,2007/10/23 00:00:00,10,50790,3875277,2,1,1,108,0,32,3875277,1,1,1,0,13,0,47,1,6,14,2,121.27778358868655,24.989181456005703,53565.73067292854,50790.00019719564,54872.90790848981,50790.00019719564,桃園市桃園區國豐六街６１號十樓
RPVOMLSLLHMFFAH09CA,2017/2/22 00:00:00,2011/5/9 00:00:00,6,56816,11033099,4,2,2,239,0,45,11033099,1,1,1,0,14,1,110,9,15,20,2,121.279379600225,24.989693082775247,57995.48783708894,56815.9999411547,56965.65514450334,56815.9999411547,桃園市桃園區國豐三街８８號六樓
RPQOMLLLMHMFFAH97CA,2017/3/3 00:00:00,2015/7/6 00:00:00,9,65310,6450016,2,1,1,126,1600000,27,8050016,1,1,1,0,14,1,60,1,7,12,2,121.27965794675536,24.99012591955063,64755.29619706833,65309.99991717271,67249.27070290087,65309.99991717271,桃園市桃園區國豐三街１００號九樓之３
